record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR003737,24/05/2026,,Ludhiana,corn,"INR 2,075","Rs. 2,575","₹2,324.77",
PR011827,03-03-2026,,Moga,कपास,"INR 6,242",6951.34,"₹6,596.87","₹6,620.00"
PR009380,10/05/2026,MANDI009,,गन्ना,"INR 3,634","₹4,440.16",4037.0174113318867,"₹3,500.00"
PR002422,24-Mar-2026,MANDI001,,Ganna,3197.6,3477.21,3337.41,
PR001815,26/06/2026,mandi042,Sirsa,मक्का,"Rs. 1,858",2029.64,1943.9072145373534,2090
PR004701,27-Jan-2026,MANDI-019,Ludhiana,Narma,5761.245466031317,"INR 6,214","₹5,987.54",6620
PR005182,20.02.2026,MANDI023,Ferozepur,Corn,2007.22,2311.8196920385003,2159.52,"₹2,090.00"
PR010185,2026/05/13,mandi_054,Bathinda,Narma,"Rs. 6,560",7659.49,7109.96,"6,620.00/-"
PR011275,10.08.2026,,Ferozepur,Ganna,3214.809772187784,"Rs. 3,753","Rs. 3,484","₹3,500.00"
PR005869,2026-03-04,MANDI-032,Ambala,Ganna,3247.3148532055934,3976.92,"INR 3,612",
PR003536,01-24-2026,M054,Ferozepur,Sugarcane,3483.08,"₹3,870.26","₹3,676.67","₹3,500.00"
PR008254,16/08/2026,mandi_017,Moga,Sarso,"₹5,713.38",6111.002751242942,"INR 5,912","Rs. 5,650"
PR010273,26.08.2026,MANDI040,,मक्का,,"₹2,245.75","₹2,161.93","Rs. 2,090"
PR001766,12-Jun-2026,MANDI023,Sirsa,मक्का,"1,934.43/-",2356.028998755845,"Rs. 2,145","Rs. 2,090"
PR001187,2026-06-22,,Fatehabad,mustard,5910.59,6360.53,6135.56041429061,
PR008175,19/06/2026,MANDI020,Ambala,Chawal,"Rs. 2,138",2490.96,"INR 2,315","₹2,183.00"
PR004174,2026-01-06,MANDI011,Patiala,Mustard,4923.65,"INR 5,326","Rs. 5,125","₹5,650.00"
PR000011,09-Apr-2026,MANDI-045,Kurukshetra,paddy,2000.27,"Rs. 2,270",2135.28,"2,183.00/-"
PR009591,19.08.2026,005,Ferozepur,sugarcane,3013.29,3648.32,"₹3,330.81",
PR001704,2026-08-21,039,Kurukshetra,Gehun,"Rs. 2,264","₹2,562.49","₹2,413.20","₹2,275.00"
PR000428,19/01/2026,MANDI038,Patiala,Narma,"Rs. 5,894","Rs. 7,055","₹6,474.35","₹6,620.00"
PR005941,2026-02-15,mandi_035,,paddy,2149.46,2466.41,"INR 2,308",2183
PR011462,2026/08/16,MANDI055,Ambala,Makka,"2,048.31/-",,"₹2,215.64","Rs. 2,090"
PR007035,2026-04-02,mandi_026,Kurukshetra,सरसों,"5,279.69/-","Rs. 6,003","₹5,641.17","₹5,650.00"
PR008424,2026-07-18,MANDI036,Hisar,Maize,1816.09,"INR 1,909","1,862.67/-",2090
PR005550,01.08.2026,MANDI052,,Paddy,"₹2,072.59","INR 2,239",2155.88,"INR 2,183"
PR011584,2026-02-24,MANDI030,Sirsa,Sarso,"Rs. 5,811",6578.06,6194.58,5650
PR009328,2026/01/25,MANDI050,Sirsa,Kanak,"2,304.39/-","INR 2,739","₹2,521.65",
PR010448,19/02/2026,MANDI035,Ferozepur,paddy,"INR 1,974",2244.697200887353,"Rs. 2,109","Rs. 2,183"
PR009263,15/04/2026,MANDI008,Bathinda,गेहूं,"2,211.43/-","Rs. 2,474","2,342.78/-",
PR009507,21-Aug-2026,MANDI015,Kurukshetra,Makki,"INR 2,105","₹2,437.42","INR 2,271",2090
PR007898,11.07.2026,MANDI009,Fatehabad,Sugarcane,3359.8221082446025,3760.37,"INR 3,560","INR 3,500"
PR002217,27-Jan-2026,MANDI007,Kurukshetra,मक्का,"INR 1,918","Rs. 2,061","Rs. 1,989",
PR010050,08-01-2026,MANDI043,Sirsa,Dhaan,"Rs. 2,134","Rs. 2,649","INR 2,392","INR 2,183"
PR005463,2026-07-24,MANDI032,Moga,paddy,"2,122.79/-",2323.7186629264274,"Rs. 2,223","INR 2,183"
PR003850,2026/06/18,,Fatehabad,cotton,6757.100759737092,"₹7,771.34",,6620
PR011085,2026-05-25,MANDI-028,Jalandhar,चावल,"₹2,118.15","2,623.21/-",2370.68,
PR001229,04/04/2026,mandi_038,Jalandhar,mustard,5779.44,"₹6,648.33",,"₹5,650.00"
PR010417,25.02.2026,MANDI032,Jalandhar,Narma,6062.15,"INR 6,400","Rs. 6,231",
PR007987,01-17-2026,mandi_045,Patiala,Dhaan,"₹1,860.18","₹2,196.85",2028.52,
PR006066,25-Mar-2026,MANDI029,Hisar,Corn,"INR 2,009",2194.13,2101.701898487153,"2,090.00/-"
PR002959,2026-09-01,MANDI016,Jalandhar,चावल,"Rs. 2,171","₹2,330.25","2,250.66/-","Rs. 2,183"
PR010945,2026/03/26,MANDI003,Amritsar,Ganna,"₹3,215.87","₹3,782.15",3499.012788205662,"Rs. 3,500"
PR002676,21/06/2026,MANDI-023,,Sarson,"Rs. 5,024","Rs. 5,976",5500.2603854656645,"₹5,650.00"
PR000441,14.07.2026,MANDI049,Fatehabad,Kanak,2173.02,"Rs. 2,371","INR 2,272",
PR010435,2026/04/03,MANDI-044,Amritsar,Basmati,1936.5,"₹2,268.88","₹2,102.69","₹2,183.00"
PR001148,21/05/2026,MANDI045,Jalandhar,Sugarcane,3488.06,"INR 4,261","3,874.59/-",3500
PR005026,02-11-2026,MANDI053,Fatehabad,Maize,,"₹2,085.33","2,028.39/-",2090
PR005160,03.08.2026,MANDI003,Moga,गन्ना,,3533.6748874924083,"₹3,338.48",
PR008137,08-May-2026,,Fatehabad,Makki,"Rs. 2,086",2457.74,"Rs. 2,272","INR 2,090"
PR011308,06-21-2026,MANDI-016,Ambala,Makki,"INR 1,844",2263.177684454792,"₹2,053.47",2090
PR000463,18-Jul-2026,MANDI037,Kurukshetra,Wheat,"₹2,119.50",,"₹2,365.92","₹2,275.00"
PR005878,2026-07-31,mandi_031,Ambala,Sarso,"Rs. 5,331","INR 5,884",5607.7,5650
PR010950,2026/08/29,MANDI048,Moga,Gehun,"INR 2,238","Rs. 2,446","2,341.67/-",
PR007977,05-06-2026,MANDI012,Patiala,Gehun,2006.598474611768,"Rs. 2,220","₹2,113.08","INR 2,275"
PR009539,2026/07/18,MANDI054,Amritsar,मक्का,"Rs. 2,050",2195.15,2122.5957046913472,2090
PR005906,2026-06-24,056,Fatehabad,Maize,"1,871.08/-","INR 2,176","INR 2,024","2,090.00/-"
PR008998,2026/06/18,MANDI-008,Patiala,sugarcane,"₹3,347.86","₹3,834.19","3,591.02/-","₹3,500.00"
PR007136,03-Mar-2026,M036,Kurukshetra,Dhaan,"2,139.69/-",2578.2,2358.944778263258,
PR000167,02-03-2026,MANDI035,Moga,Paddy,"₹1,872.74",1972.4690678987477,1922.6,
PR007563,27/06/2026,mandi_051,Fatehabad,Wheat,1954.42,2058.35,"2,006.38/-",2275
PR010795,21/02/2026,MANDI016,Amritsar,Ganne,"Rs. 3,459","₹4,134.70","₹3,796.68",3500
PR003244,2026-02-12,,Patiala,Gehun,"Rs. 2,180","2,402.98/-",2291.518961478842,2275
PR010886,04-25-2026,MANDI039,Ferozepur,चावल,"Rs. 2,277","Rs. 2,646",2461.27,"2,183.00/-"
PR006102,2026-08-04,mandi_051,Karnal,Cotton,"6,321.67/-","7,093.74/-",,"INR 6,620"
PR007561,08/02/2026,,Bathinda,धान,"Rs. 2,167","INR 2,384","Rs. 2,275","Rs. 2,183"
PR003664,2026-02-06,mandi_012,,Makka,1916.0360319735228,"Rs. 2,130","₹2,023.00",2090
PR005036,01-12-2026,mandi_029,Karnal,गेहूं,1933.97,"₹2,292.16","INR 2,113","Rs. 2,275"
PR001723,17-May-2026,mandi_033,Patiala,mustard,5216.67,"INR 5,629",5422.6,"INR 5,650"
PR002146,23.05.2026,015,,Sugarcane,"INR 3,486","₹3,662.29","₹3,573.91",3500
PR001545,31-May-2026,MANDI050,Hisar,Corn,2166.8858272800353,"Rs. 2,519","INR 2,343",2090
PR010949,21-May-2026,mandi_015,Ferozepur,Mustard,5159.07,"Rs. 5,939",5548.88,
PR000118,24/07/2026,MANDI-052,Ferozepur,गेहूं,2388.504739165336,"INR 2,605","INR 2,497","2,275.00/-"
PR009676,02.04.2026,mandi_032,Bathinda,कपास,5911.3,"Rs. 6,620",6265.43,
PR001628,25/02/2026,MANDI-050,Jalandhar,cotton,"₹5,808.04","INR 6,734","6,271.23/-",6620
PR006410,02-10-2026,MANDI-057,Sirsa,corn,"₹1,997.01","2,108.18/-","Rs. 2,053",2090
PR003897,2026/08/31,MANDI-039,Hisar,Wheat,2265.81,"₹2,517.90","INR 2,392","Rs. 2,275"
PR004167,2026/03/17,mandi_009,,गेहूं,"Rs. 1,984","₹2,397.72","INR 2,191","Rs. 2,275"
PR006516,06-08-2026,MANDI017,Patiala,Cotton,"INR 6,886",8388.767679226059,,"INR 6,620"
PR003365,2026-08-31,MANDI006,Amritsar,गन्ना,3505.11,"INR 3,715",3609.960329083858,3500
PR008215,17-Aug-2026,MANDI015,Sirsa,corn,"₹1,922.08","₹2,324.43","2,123.25/-",2090
PR004107,2026/03/04,,,sugarcane,3382.632178322075,"Rs. 4,094","Rs. 3,739",3500
PR008752,2026/03/16,,Moga,Narma,6950.69,"₹7,524.50","INR 7,238","Rs. 6,620"
PR004497,27/04/2026,MANDI047,Hisar,चावल,"1,856.75/-","INR 1,988",,2183
PR003474,04.03.2026,MANDI004,Jalandhar,Wheat,"₹1,936.14","₹2,040.09","Rs. 1,988","2,275.00/-"
PR006852,10.05.2026,MANDI028,Moga,Sarso,"INR 5,187","₹6,379.12",5783.05,"₹5,650.00"
PR011105,27/07/2026,MANDI-010,Ambala,कपास,"5,706.97/-","₹6,851.06","6,279.01/-","₹6,620.00"
PR005071,05/08/2026,,Ludhiana,corn,"2,147.15/-","₹2,337.64",2242.39,"₹2,090.00"
PR010394,2026-05-17,MANDI033,Ambala,corn,"INR 2,130","INR 2,357","2,243.12/-",2090
PR001451,2026/01/28,MANDI-005,Moga,Cotton,6907.41,8319.71,7613.558729229673,
PR004116,2026-06-23,mandi_017,Amritsar,Ganna,"₹3,041.59","₹3,603.68",3322.6359211326553,"₹3,500.00"
PR002602,01.05.2026,M056,Jalandhar,Wheat,,2499.77,2319.59,"Rs. 2,275"
PR011075,02.03.2026,MANDI013,,Sugarcane,3489.16,3886.8414427166203,"₹3,688.00","INR 3,500"
PR011446,2026/03/10,MANDI038,Kurukshetra,सरसों,5539.615952203506,"6,072.45/-","INR 5,806","5,650.00/-"
PR011490,02/06/2026,MANDI-043,,Makka,1863.7,2164.0158366644105,"₹2,013.86","INR 2,090"
PR009433,04-Jul-2026,MANDI-012,Amritsar,paddy,,"INR 2,476",2311.54,"Rs. 2,183"
PR004861,2026-08-05,MANDI013,Ferozepur,Maize,,2045.88,1943.85,2090
PR008286,02/01/2026,,Patiala,Makka,2091.73,"2,299.61/-",,"₹2,090.00"
PR010415,2026-08-02,MANDI005,Ludhiana,Ganne,,3818.55,"₹3,709.21","3,500.00/-"
PR005704,11-Jul-2026,015,Patiala,Mustard,"INR 4,866",5557.46,"INR 5,212",
PR003806,2026/07/07,MANDI036,,Sarso,"₹4,893.11",5271.29,5082.2,"INR 5,650"
PR008996,27-Jul-2026,mandi031,Ferozepur,sugarcane,3543.84924972235,4305.64,3924.75,"INR 3,500"
PR011825,09-Feb-2026,MANDI021,Hisar,चावल,2291.3688862708277,"INR 2,658","Rs. 2,475","2,183.00/-"
PR001336,2026/08/13,MANDI014,,मक्का,"2,129.68/-",2381.67,"₹2,255.67","Rs. 2,090"
PR004163,2026-05-15,mandi_044,Jalandhar,Wheat,"INR 2,381","INR 2,675","Rs. 2,528",2275
PR003329,06/05/2026,MANDI-040,Bathinda,Makka,"₹1,949.07","INR 2,425","2,187.21/-",2090
PR005288,2026/02/23,,Jalandhar,Sugarcane,"3,006.24/-",,"3,237.34/-",
PR008849,21-Jul-2026,M047,Sirsa,Basmati,"₹1,999.71","₹2,241.99",,
PR010517,17-Feb-2026,mandi_008,Sirsa,Narma,"₹6,664.14","Rs. 8,130",7397.06,
PR011350,2026-08-17,MANDI-002,Patiala,Sarso,5734.226205471681,"7,166.90/-",6450.56,
PR011551,2026/05/28,MANDI051,Ferozepur,Ganne,"₹3,671.90","INR 3,998","₹3,835.14","Rs. 3,500"
PR008447,2026/03/09,MANDI019,Ferozepur,GEHUN,2061.93,"INR 2,165","₹2,113.69",
PR003202,2026-02-03,MANDI056,Ambala,paddy,"₹1,973.93","INR 2,387","INR 2,180","₹2,183.00"
PR008321,01/06/2026,MANDI-003,Bathinda,Ganna,"Rs. 3,543",4182.514737056169,"₹3,862.75",
PR006935,05-21-2026,,Patiala,Kapas,"Rs. 6,874",7391.7205524500505,7132.98,6620
PR003539,2026-01-30,mandi_048,Karnal,Sugarcane,3447.05,,"Rs. 3,650",3500
PR008592,2026/02/08,M017,Hisar,Makka,2152.44,2644.15,"INR 2,398","Rs. 2,090"
PR009775,13/05/2026,MANDI036,Ludhiana,Basmati,"INR 1,906","₹2,061.59","Rs. 1,984",2183
PR008122,2026-08-21,mandi_038,,corn,"₹2,070.57","₹2,194.02","Rs. 2,132",2090
PR006966,2026-06-28,,Kurukshetra,Sarso,"₹5,129.40","INR 5,411","₹5,270.16",5650
PR007143,2026/07/09,,Fatehabad,Rice,"Rs. 2,150","₹2,498.91",2324.380239614625,2183
PR009244,17.02.2026,,Ludhiana,Rice,"INR 1,874","INR 2,043",,
PR007679,17/06/2026,030,Hisar,Ganna,"Rs. 3,214","INR 3,428",3320.987493239721,"INR 3,500"
PR006249,2026/06/24,M019,Amritsar,wheat,"INR 2,304","INR 2,764",2534.0248266797857,"INR 2,275"
PR005411,23-Feb-2026,MANDI052,Sirsa,गेहूं,"₹2,296.13",2677.36,"Rs. 2,487","Rs. 2,275"
PR004125,2026/07/13,MANDI030,,corn,"2,048.80/-","₹2,171.08","Rs. 2,110","Rs. 2,090"
PR007445,2026-01-22,MANDI-017,Patiala,Kapas,6660.0797658701595,"₹7,483.83",7071.95,6620
PR009871,2026-07-02,M010,Ludhiana,कपास,"6,846.70/-",8378.982072794648,7612.843501516165,
PR007309,08.08.2026,MANDI-051,Kurukshetra,Sarso,5159.83,"Rs. 5,599","INR 5,380",5650
PR001588,08-11-2026,M024,Bathinda,sugarcane,"3,393.43/-",4132.2,"INR 3,763",3500
PR011283,04/05/2026,MANDI-054,Bathinda,mustard,"₹5,227.25","INR 6,144",5685.39,
PR010899,26.04.2026,MANDI-031,Hisar,Sarson,"Rs. 5,876","₹6,505.89",6190.78,
PR010584,11/06/2026,MANDI-023,Patiala,Dhaan,"Rs. 2,108",2243.47,2175.55,"2,183.00/-"
PR005531,2026/07/25,009,Hisar,Ganna,3054.36,"Rs. 3,527","3,290.70/-",3500
PR007302,08-08-2026,mandi_040,Kurukshetra,Mustard,"INR 5,380","6,590.33/-","INR 5,985",
PR005999,2026-03-21,MANDI017,Jalandhar,Mustard,,"INR 5,788",5599.182009109562,"Rs. 5,650"
PR000277,2026/02/05,MANDI025,Moga,Sarson,5138.54,"Rs. 5,805","5,471.86/-","₹5,650.00"
PR000361,04.04.2026,MANDI032,Jalandhar,Mustard,"INR 5,482","INR 5,927","₹5,704.55",
PR010807,2026/05/01,mandi018,Sirsa,mustard,5785.85,"₹7,129.81",6457.83,5650
PR007932,20/03/2026,MANDI009,Hisar,GEHUN,"Rs. 2,080","INR 2,258","Rs. 2,169",
PR011195,07/06/2026,mandi_033,,cotton,"INR 6,018","Rs. 7,003","6,510.37/-",6620
PR004263,04-19-2026,MANDI053,Karnal,Makki,"Rs. 1,875",2206.75,2041.11,"INR 2,090"
PR003756,05-14-2026,,,paddy,"₹2,031.51","INR 2,224","₹2,127.68",
PR000487,31/01/2026,MANDI-036,Patiala,Sarso,5871.04,6803.3,"₹6,337.17","INR 5,650"
PR009048,25.05.2026,mandi015,Amritsar,Basmati,"INR 2,041","₹2,495.28","₹2,267.90",2183
PR010896,08-26-2026,MANDI029,Ferozepur,Sarson,"₹5,777.47",6285.8,"INR 6,032",
PR001996,2026/06/22,,Hisar,Ganne,2986.71,3590.92,"Rs. 3,289","₹3,500.00"
PR010840,08-01-2026,MANDI028,Kurukshetra,Maize,1868.95,,"INR 1,996","₹2,090.00"
PR005866,2026-05-04,031,Fatehabad,cotton,6640.77,"₹8,042.18","₹7,341.48","6,620.00/-"
PR002702,19.07.2026,MANDI003,Sirsa,गन्ना,"3,265.13/-","₹3,660.80",3462.96,
PR011732,2026-04-02,MANDI030,Karnal,Ganne,3039.04,"3,290.93/-","3,164.98/-",
PR000657,13.03.2026,,Bathinda,Narma,6088.88,,"INR 6,700",6620
PR002662,27.07.2026,MANDI057,Bathinda,Maize,1791.4,2208.04,"Rs. 2,000",2090
PR004301,05/09/2026,MANDI033,Karnal,Wheat,"₹2,126.96","INR 2,603",2364.8237240347135,"₹2,275.00"
PR009064,01-May-2026,MANDI034,Jalandhar,Ganna,"Rs. 3,415",4113.47,"₹3,764.06","Rs. 3,500"
PR004767,05-29-2026,mandi026,Jalandhar,Gehun,"Rs. 2,063",2271.15,2167.0869627129887,"₹2,275.00"
PR011401,2026/05/04,057,Amritsar,Basmati,"₹2,180.24","INR 2,641","2,410.47/-",2183
PR009223,13-Feb-2026,,Ludhiana,Basmati,"2,176.73/-",,"₹2,369.23",2183
PR007512,11/06/2026,MANDI-014,Hisar,Corn,1785.85,"₹2,072.62","INR 1,929",2090
PR010103,08/05/2026,M057,Sirsa,Sarson,"4,879.67/-","₹5,329.64",5104.65,5650
PR008282,20-Mar-2026,MANDI-045,Ambala,Kapas,"5,952.66/-","₹6,973.23","₹6,462.94","6,620.00/-"
PR004347,03-Mar-2026,MANDI001,Sirsa,Chawal,"₹2,251.33","₹2,605.92",2428.6244465897953,
PR009006,02-15-2026,,Ludhiana,Dhaan,"INR 1,935","2,184.99/-","₹2,059.94","₹2,183.00"
PR008995,08/08/2026,MANDI015,,cotton,,6749.32,"6,556.43/-","₹6,620.00"
PR000148,2026-03-13,MANDI055,Kurukshetra,Corn,"₹1,823.38","₹2,246.60",2034.99,2090
PR005225,03-27-2026,039,Karnal,Narma,6815.33,"Rs. 7,561","Rs. 7,188",6620
PR000285,2026/05/24,MANDI013,Sirsa,Kanak,1982.88,"INR 2,125","2,054.16/-",2275
PR005041,07-12-2026,mandi_033,Hisar,Kapas,5853.08,6634.08,"6,243.58/-","₹6,620.00"
PR006562,2026-07-31,MANDI027,,mustard,"INR 5,119","₹5,382.84","INR 5,251",
PR009596,2026-02-02,MANDI022,Bathinda,WHEAT,2197.66,"Rs. 2,640","Rs. 2,419","₹2,275.00"
PR011096,20-Aug-2026,mandi_028,Fatehabad,Ganna,"3,336.84/-","Rs. 3,831","Rs. 3,584",
PR001721,30-Jul-2026,MANDI033,Ambala,Mustard,"INR 5,121",,"INR 5,606","INR 5,650"
PR011903,03-31-2026,MANDI022,Ferozepur,गेहूं,"Rs. 2,133","Rs. 2,375",2253.88,2275
PR001285,07-22-2026,mandi046,Hisar,Kapas,5785.73570829236,"INR 6,885","₹6,335.59",
PR005066,13.04.2026,MANDI052,Patiala,Makki,"1,961.29/-","2,233.61/-","2,097.45/-","₹2,090.00"
PR008607,2026-02-25,MANDI007,Moga,Sarso,"INR 5,149","Rs. 6,298","5,723.43/-","INR 5,650"
PR007762,2026-05-22,MANDI036,,Mustard,"Rs. 5,103","₹6,288.71","₹5,695.87","₹5,650.00"
PR009794,2026-06-07,MANDI056,Ludhiana,Sarson,5471.05,6457.333433331212,"Rs. 5,964",5650
PR002220,22.08.2026,,Ferozepur,GEHUN,2240.1949747517724,"₹2,576.21","₹2,408.20",2275
PR001397,2026/06/18,MANDI012,Amritsar,गेहूं,"₹1,989.22","Rs. 2,309","₹2,149.00","INR 2,275"
PR001141,03-30-2026,mandi028,Kurukshetra,कपास,"₹5,916.30",,"₹6,602.73",
PR007312,2026/07/17,MANDI046,Kurukshetra,Sugarcane,"₹3,072.11","₹3,478.86",3275.49,"₹3,500.00"
PR002844,06-Jul-2026,MANDI041,Ferozepur,चावल,"2,003.23/-",2412.39,"2,207.81/-","INR 2,183"
PR003235,06.08.2026,,,Sarson,"₹5,076.76","5,663.77/-","5,370.27/-",5650
PR007732,31-Jul-2026,MANDI023,Jalandhar,Sarson,"₹5,931.72","INR 6,405","6,168.36/-","5,650.00/-"
PR009522,03-06-2026,mandi043,Moga,सरसों,"INR 5,926","INR 7,218","₹6,572.14","INR 5,650"
PR008174,09-09-2026,MANDI019,,Gehun,,"₹2,462.02",2395.44,2275
PR011803,26.07.2026,MANDI008,Ludhiana,धान,2008.0742467238285,2249.01,"INR 2,129","₹2,183.00"
PR004457,2026/03/02,mandi_019,Ambala,wheat,"₹2,305.52",2537.922988936667,"₹2,421.72","INR 2,275"
PR007452,07-23-2026,mandi022,Hisar,Ganna,3631.74,"₹4,365.01",3998.371918859567,"3,500.00/-"
PR001979,2026-06-03,MANDI-050,Karnal,Sugarcane,3431.62,"INR 4,238",3834.99,3500
PR009557,01-08-2026,MANDI038,Fatehabad,Kapas,"Rs. 6,800",7698.57,"₹7,249.49","INR 6,620"
PR007059,05-Mar-2026,MANDI-007,Hisar,Sarson,5842.96,"INR 6,390","6,116.53/-","₹5,650.00"
PR002896,14.01.2026,MANDI015,Hisar,Basmati,"1,938.26/-","Rs. 2,117",,"Rs. 2,183"
PR002712,19/05/2026,MANDI052,Sirsa,कपास,"₹6,869.36","INR 7,303","Rs. 7,086",6620
PR011163,22.04.2026,012,Bathinda,Sugarcane,3436.73,4189.795177019828,3813.26,"₹3,500.00"
PR001780,2026-01-19,mandi054,Karnal,Maize,1853.37,1982.3558807662632,"1,917.87/-","₹2,090.00"
PR006627,22/07/2026,mandi_050,Bathinda,corn,2091.83,2315.64,"₹2,203.73",2090
PR006334,27/03/2026,mandi036,Ferozepur,Cotton,"₹6,127.31","₹7,529.79","INR 6,829",6620
PR003163,14-Jun-2026,MANDI-030,Ambala,Wheat,"₹1,972.71",2372.34,"2,172.53/-",2275
PR006729,05/01/2026,051,,Sarso,5289.03,"6,282.10/-","5,785.56/-","Rs. 5,650"
PR006536,21.05.2026,MANDI049,,Cotton,"INR 6,445","INR 7,597",7020.77,6620
PR000997,02-24-2026,M046,Kurukshetra,गन्ना,"Rs. 3,275",3978.168880536137,"₹3,626.47","3,500.00/-"
PR005778,2026-08-05,MANDI052,,WHEAT,,"₹2,439.93",2223.0,"Rs. 2,275"
PR003394,25-Jul-2026,mandi_052,Hisar,कपास,5919.72,6682.628426547855,"INR 6,301","₹6,620.00"
PR000380,2026-01-30,MANDI046,,Makka,"Rs. 2,125","INR 2,602","INR 2,364",
PR001597,04-01-2026,MANDI048,,Corn,1933.8238000474219,2104.5,2019.16,2090
PR003032,30-Jul-2026,MANDI019,Moga,Cotton,6817.65,7282.01,"INR 7,050","Rs. 6,620"
PR003160,21.08.2026,M049,Ferozepur,Kanak,"Rs. 2,058",2392.579263848662,2225.37,"₹2,275.00"
PR001661,21.06.2026,M039,Karnal,Kanak,"₹2,196.27","2,709.70/-",2452.986100918878,2275
PR002713,01-14-2026,mandi_012,Moga,गन्ना,3307.7945182356643,"₹3,833.88",3570.84,"INR 3,500"
PR004907,2026-05-04,MANDI034,Fatehabad,Sarso,"Rs. 5,779",6676.12,6227.65,5650
PR001611,2026/06/15,mandi023,Amritsar,कपास,"Rs. 5,664",6045.48,,
PR008981,2026/01/01,MANDI044,Bathinda,Mustard,"INR 5,148","6,387.23/-","₹5,767.60","Rs. 5,650"
PR008018,2026/05/22,MANDI051,,Kanak,"2,100.22/-",2267.592462962958,"Rs. 2,184",2275
PR000935,23-Apr-2026,MANDI010,Ambala,कपास,"₹5,733.07","INR 7,130","₹6,431.30",6620
PR001301,11/01/2026,MANDI025,Moga,Kapas,6158.93,"INR 7,390","6,774.62/-","6,620.00/-"
PR003953,02-04-2026,MANDI049,Karnal,Wheat,"Rs. 2,170","₹2,634.48",,2275
PR010897,2026/07/13,mandi_014,Bathinda,धान,1978.05,"Rs. 2,253","₹2,115.44",
PR005631,2026-03-09,mandi_002,Kurukshetra,सरसों,"5,874.99/-",7147.059748135417,"INR 6,511","5,650.00/-"
PR003571,01-28-2026,MANDI035,Ambala,wheat,2327.892625530787,"Rs. 2,897","₹2,612.60","INR 2,275"
PR000970,01/08/2026,M054,Hisar,wheat,"INR 2,075",2359.9816849137123,"INR 2,217",2275
PR008709,15/02/2026,MANDI025,Patiala,Sarso,"5,378.82/-",6224.07,5801.44,
PR011533,04/07/2026,MANDI-038,Ambala,Ganne,"Rs. 3,418","INR 3,911",3664.61,3500
PR006034,04/05/2026,,Kurukshetra,cotton,5682.87,7055.37,6369.12,6620
PR010884,2026/05/31,MANDI-044,Hisar,Sarso,"INR 5,267",6014.846365257278,5641.164461955812,5650
PR011536,19/05/2026,MANDI-048,Ludhiana,गेहूं,"INR 2,267","Rs. 2,762",2514.55,"2,275.00/-"
PR007614,07-28-2026,mandi_001,Kurukshetra,Corn,2180.14,"INR 2,689",2434.58,
PR003428,01.04.2026,,Bathinda,मक्का,"INR 1,871","₹2,288.05",2079.2946461226443,"INR 2,090"
PR009277,2026/06/15,mandi_010,Moga,sugarcane,3645.46,"INR 3,905",3775.2335422901715,"Rs. 3,500"
PR007244,2026-01-03,MANDI-008,Ambala,Ganna,3155.6016989376085,"₹3,654.10",3404.8529140117953,3500
PR008677,15-Jun-2026,mandi030,Ambala,Makki,"INR 2,090","INR 2,369","INR 2,230",
PR009195,01-Jun-2026,mandi_032,Hisar,Makka,2187.8506423894137,"INR 2,487","₹2,337.67",
PR004657,2026-07-23,MANDI028,Bathinda,Cotton,,"₹6,782.89","Rs. 6,322",6620
PR005662,2026-01-08,MANDI011,Ambala,गेहूं,2119.10509401776,"₹2,331.52",2225.310376841018,"INR 2,275"
PR001831,25-Feb-2026,mandi034,Karnal,Makka,"Rs. 1,904","₹2,260.07","₹2,081.87",
PR006503,31-Mar-2026,MANDI002,Kurukshetra,GEHUN,"2,327.68/-",2455.82,"Rs. 2,392","₹2,275.00"
PR009718,2026-04-01,MANDI012,,Makka,"Rs. 2,187",2492.0389981004764,,"₹2,090.00"
PR004123,23.03.2026,mandi010,Fatehabad,wheat,"Rs. 2,261",2394.0,2327.48,"₹2,275.00"
PR006485,07-07-2026,032,,सरसों,"5,918.49/-","INR 7,212","INR 6,565",
PR000318,2026-08-24,MANDI036,,गन्ना,"INR 3,629","INR 3,852",,
PR006577,27-Mar-2026,mandi_031,Ferozepur,WHEAT,"INR 1,954",2264.61,2109.18,"Rs. 2,275"
PR006436,07-10-2026,M008,Bathinda,paddy,2195.69,"₹2,381.87",2288.78,2183
PR000812,2026/02/02,,,Dhaan,2101.31,"₹2,524.39","INR 2,313","Rs. 2,183"
PR010176,17/02/2026,MANDI011,Amritsar,Sarson,5566.88,5950.468967611571,"Rs. 5,759",
PR001235,05-Mar-2026,MANDI039,Jalandhar,Narma,"₹6,258.19",7757.45,"INR 7,008",
PR006481,02/03/2026,MANDI022,Karnal,Gehun,2343.53,"Rs. 2,472","₹2,407.95","2,275.00/-"
PR006185,24/04/2026,MANDI019,Sirsa,Kanak,2086.69,"INR 2,221",2153.7581169903106,"2,275.00/-"
PR007689,2026/04/28,M003,Kurukshetra,Narma,"₹6,783.50",7287.476836493817,"INR 7,035",
PR006598,2026/08/18,MANDI052,Ambala,Kanak,2068.33,"2,228.66/-","₹2,148.49",2275
PR009911,2026/05/03,mandi_039,Fatehabad,cotton,6382.27,7813.87,7098.07,6620
PR003640,14/06/2026,MANDI011,Ferozepur,Dhaan,"Rs. 1,862","₹2,156.23","₹2,009.13",2183
