arrival_id,date,mandi_id,crop_name,variety,arrival_quantity_qtl,farmer_count
ARR0013883,2026/02/08,MANDI029,Cotton,Local,,13.0
ARR0012767,07/02/2026,MANDI020,Wheat,,486.64,149.0
ARR0017763,18.04.2026,MANDI056,Maize,HD-2967,,98.0
ARR0000501,16-Jun-2026,MANDI011,Rice,HD-2967,131.44,15.0
ARR0023375,2026/06/22,MANDI039,Wheat,Pusa-1121,377.23,148.0
ARR0002339,2026-07-24,MANDI051,Mustard,HD-2967,272.9,136.0
ARR0022066,09-05-2026,MANDI054,Mustard,PBW-343,,44.0
ARR0016146,2026/06/25,MANDI022,Wheat,Local,,
ARR0001047,08-Jul-2026,MANDI008,Wheat,,417.52,142.0
ARR0006328,2026-03-04,MANDI048,Sugarcane,PBW-343,34.5,
ARR0009194,17/06/2026,MANDI002,Maize,,257.47,108.0
ARR0016047,2026-08-05,MANDI040,Mustard,,287.64,
ARR0021397,05-Apr-2026,MANDI041,Wheat,,,148.0
ARR0018305,02/05/2026,MANDI017,Cotton,Pusa-1121,,81.0
ARR0020319,16/01/2026,MANDI056,Rice,Local,457.99,
ARR0015121,2026-04-01,MANDI024,Maize,Pusa-1121,,114.0
ARR0012879,08-31-2026,MANDI052,Wheat,,344.52,
ARR0017635,09-Jul-2026,MANDI011,Sugarcane,PBW-343,20.14,70.0
ARR0023064,2026/01/12,MANDI034,Wheat,HD-2967,261.2,80.0
ARR0001075,2026-06-05,MANDI005,Cotton,Local,-4.5147,147.0
ARR0015988,08.03.2026,MANDI022,Rice,Local,444.07,9.0
ARR0024885,2026-07-09,MANDI032,Mustard,,129.51,137.0
ARR0014364,01/07/2026,MANDI035,Wheat,Premium,98.1,
,2026-08-20,MANDI021,Sugarcane,PBW-343,75.97,
ARR0003140,2026-01-19,MANDI035,Cotton,Local,408.26,
ARR0001861,06-16-2026,MANDI026,Wheat,HD-2967,185.4,138.0
ARR0022021,08-04-2026,MANDI019,Rice,Pusa-1121,184.87,9.0
ARR0017432,22/06/2026,MANDI013,Rice,,,142.0
ARR0021146,2026/06/23,MANDI034,Sugarcane,Local,,123.0
ARR0000778,2026-05-15,MANDI022,Sugarcane,Premium,486.39,7.0
ARR0016422,30/06/2026,MANDI015,Mustard,,,126.0
ARR0018765,2026/06/08,MANDI016,Maize,Local,,21.0
ARR0018183,28/05/2026,MANDI042,Rice,,310.25,35.0
ARR0003139,30/06/2026,MANDI020,Wheat,Hybrid,-137.93,65.0
ARR0004020,09-02-2026,MANDI012,Wheat,Premium,,65.0
ARR0009387,26.06.2026,MANDI008,Rice,Hybrid,,91.0
ARR0009554,24.03.2026,MANDI037,Mustard,,126.09,143.0
ARR0019247,06-13-2026,MANDI045,Mustard,Pusa-1121,-3.4922000000000004,83.0
ARR0021702,02-11-2026,MANDI029,Wheat,Pusa-1121,249.85,96.0
ARR0008147,04-09-2026,MANDI037,Cotton,PBW-343,-3.2713,
ARR0019589,27.01.2026,MANDI021,Rice,Premium,117.96,112.0
ARR0010497,2026-01-06,MANDI032,Mustard,Local,111.53,34.0
ARR0003020,2026/08/17,MANDI035,Sugarcane,HD-2967,379.0,79.0
ARR0019322,2026/04/01,MANDI018,Maize,PBW-343,386.84,21.0
ARR0012599,2026-04-14,MANDI015,Rice,Local,33.73,46.0
ARR0006084,21/04/2026,MANDI010,Sugarcane,,371.34,40.0
ARR0009306,2026-04-11,MANDI044,Maize,Local,462.31,
ARR0002983,2026/04/06,MANDI013,Rice,Hybrid,51.03,25.0
ARR0020416,31-May-2026,MANDI002,Sugarcane,Hybrid,,128.0
ARR0022841,14-Apr-2026,MANDI036,Wheat,Local,,109.0
ARR0011447,09.05.2026,MANDI016,Mustard,Hybrid,193.93,95.0
ARR0017149,14.02.2026,MANDI017,Rice,,475.48,79.0
ARR0013114,02/05/2026,MANDI037,Wheat,Local,,145.0
ARR0005891,29-Jul-2026,MANDI031,Sugarcane,Local,,125.0
ARR0009380,2026-02-02,MANDI051,Sugarcane,Local,245.71,141.0
,03-18-2026,MANDI010,Rice,Local,293.14,103.0
ARR0009188,2026/02/01,MANDI012,Sugarcane,,,11.0
ARR0010475,2026-07-25,MANDI029,Cotton,Hybrid,,18.0
ARR0009157,2026-06-05,MANDI043,Mustard,Hybrid,,
ARR0015102,20-Jul-2026,MANDI012,Wheat,Premium,,103.0
ARR0006006,26.05.2026,MANDI044,Rice,HD-2967,58.52,138.0
ARR0000566,03.05.2026,MANDI054,Cotton,,242.68,13.0
ARR0004119,24/06/2026,MANDI036,Rice,Local,182.25,116.0
ARR0005900,04/03/2026,MANDI013,Rice,Pusa-1121,359.21,96.0
ARR0019799,2026-08-21,MANDI001,Mustard,PBW-343,80.09,
ARR0024398,11-Mar-2026,MANDI045,Rice,Local,251.17,64.0
ARR0013874,2026/02/05,MANDI028,Sugarcane,Local,44.89,93.0
ARR0000841,18-Jun-2026,MANDI039,Cotton,Premium,217.63,21.0
ARR0003889,2026/08/27,MANDI026,Mustard,PBW-343,326.78,102.0
ARR0009835,02-16-2026,MANDI020,Wheat,,,35.0
ARR0019573,18.06.2026,MANDI024,Cotton,HD-2967,357.74,142.0
ARR0007642,14-Jun-2026,MANDI018,Cotton,,485.51,81.0
ARR0018967,07-Feb-2026,MANDI022,Cotton,HD-2967,67.84,93.0
ARR0023695,15.05.2026,MANDI031,Mustard,,,
ARR0016147,03-24-2026,MANDI007,Sugarcane,Hybrid,,107.0
ARR0008656,30-Jan-2026,MANDI033,Cotton,,,13.0
ARR0002667,03-25-2026,MANDI044,Sugarcane,PBW-343,,55.0
ARR0019947,2026/04/25,MANDI013,Rice,PBW-343,,90.0
ARR0016801,2026-07-16,MANDI004,Cotton,Hybrid,-41.8,148.0
ARR0023971,11-Mar-2026,MANDI027,Mustard,Local,497.73,27.0
ARR0012335,26/02/2026,MANDI016,Sugarcane,Local,173.66,130.0
ARR0022892,15/08/2026,MANDI052,Maize,Hybrid,,7.0
ARR0009342,2026/07/26,MANDI044,Mustard,Hybrid,,108.0
ARR0023538,2026-09-09,MANDI010,Maize,Hybrid,260.11,141.0
ARR0004093,20-Apr-2026,MANDI037,Maize,Local,447.21,149.0
ARR0016159,2026-09-01,MANDI037,Maize,Pusa-1121,17.66,101.0
ARR0015232,16-Aug-2026,MANDI023,Mustard,,375.62,78.0
ARR0010631,04/05/2026,MANDI041,Cotton,Hybrid,182.74,126.0
ARR0012672,16.01.2026,MANDI013,Mustard,PBW-343,261.62,141.0
ARR0000766,16-Feb-2026,MANDI013,Cotton,HD-2967,-28.8,83.0
ARR0001441,15/08/2026,MANDI056,Wheat,PBW-343,390.42,98.0
ARR0007691,21/07/2026,MANDI047,Mustard,Local,285.74,53.0
ARR0011344,2026-08-15,MANDI050,Wheat,Pusa-1121,34.36,98.0
ARR0019632,28/08/2026,MANDI048,Cotton,Hybrid,,
ARR0003873,29-Jan-2026,MANDI007,Wheat,HD-2967,276.26,141.0
ARR0019218,06-15-2026,MANDI048,Wheat,Premium,389.23,128.0
ARR0019820,13/02/2026,MANDI050,Maize,PBW-343,-0.629,36.0
ARR0023604,19/08/2026,MANDI048,Cotton,Hybrid,463.93,134.0
ARR0016404,2026-06-30,MANDI024,Rice,Pusa-1121,,118.0
ARR0004866,2026-07-09,MANDI019,Mustard,Hybrid,,103.0
ARR0019808,26/02/2026,MANDI008,Cotton,Premium,117.03,26.0
ARR0002621,09/05/2026,MANDI012,Cotton,Hybrid,194.59,146.0
ARR0022851,2026/07/30,MANDI053,Sugarcane,Premium,55.93,124.0
ARR0008022,2026-06-27,MANDI041,Cotton,PBW-343,316.15000000000003,20.0
ARR0024001,12.03.2026,MANDI001,Sugarcane,HD-2967,,144.0
ARR0006710,01-24-2026,MANDI020,Cotton,Local,-273.22,84.0
ARR0010221,06-Feb-2026,MANDI041,Cotton,Premium,81.73,25.0
ARR0003027,17/06/2026,MANDI011,Maize,PBW-343,184.62,
ARR0019789,06-29-2026,MANDI046,Mustard,,,14.0
ARR0004103,2026-08-08,MANDI054,Cotton,Hybrid,,32.0
ARR0001299,15-Apr-2026,MANDI009,Sugarcane,HD-2967,429.51,69.0
ARR0019486,06/05/2026,MANDI028,Mustard,Local,110.54,35.0
ARR0020936,06.05.2026,MANDI018,Rice,PBW-343,282.75,34.0
ARR0023975,29/08/2026,MANDI013,Rice,Pusa-1121,265.62,132.0
ARR0006339,04-28-2026,MANDI032,Maize,Premium,99.56,
ARR0015832,28.05.2026,MANDI041,Rice,,,
ARR0002023,2026/05/18,MANDI030,Cotton,Hybrid,189.37,
ARR0022013,20/05/2026,MANDI044,Sugarcane,PBW-343,215.35,72.0
ARR0020609,07-18-2026,MANDI001,Wheat,Pusa-1121,287.61,
ARR0007373,11-May-2026,MANDI026,Sugarcane,Local,55.74,130.0
ARR0009386,2026-07-25,MANDI005,Cotton,Pusa-1121,301.02,
ARR0002686,03/04/2026,MANDI037,Maize,,,67.0
ARR0022709,29/01/2026,MANDI056,Rice,Pusa-1121,466.24,
ARR0000072,2026-05-26,MANDI047,Mustard,PBW-343,462.26,
ARR0010604,01/05/2026,MANDI056,Wheat,Premium,446.19,78.0
ARR0007786,28-Jan-2026,MANDI021,Cotton,PBW-343,-187.45,
ARR0001026,07/07/2026,MANDI016,Wheat,Pusa-1121,337.68,55.0
ARR0014715,26/01/2026,MANDI045,Rice,Pusa-1121,192.96,
ARR0009104,13/02/2026,MANDI046,Wheat,,241.61,122.0
ARR0012752,25.02.2026,MANDI051,Rice,Local,486.57,50.0
ARR0009405,14.03.2026,MANDI014,Mustard,Pusa-1121,157.51,36.0
ARR0008651,2026/09/06,MANDI015,Cotton,PBW-343,163.4,131.0
ARR0006605,18/05/2026,MANDI019,Cotton,Premium,142.6,88.0
ARR0013961,18/03/2026,MANDI037,Mustard,Premium,323.45,51.0
ARR0014269,20.07.2026,MANDI014,Rice,HD-2967,-2.9841,
ARR0013909,25.05.2026,MANDI046,Sugarcane,HD-2967,384.06,17.0
ARR0001190,03-20-2026,MANDI008,Maize,Local,21.96,116.0
ARR0022727,2026/04/29,MANDI031,Sugarcane,Pusa-1121,12.27,
ARR0020739,25-Apr-2026,MANDI054,Wheat,HD-2967,106.31,49.0
ARR0009538,30/01/2026,MANDI013,Rice,Local,249.41,15.0
,2026/05/19,MANDI003,Sugarcane,,-3.2955,57.0
ARR0011691,19-Jan-2026,MANDI009,Sugarcane,PBW-343,46.67,114.0
ARR0015204,04-30-2026,MANDI006,Sugarcane,Local,102.05,46.0
ARR0003500,2026/05/20,MANDI036,Mustard,Pusa-1121,345.1,130.0
ARR0002497,01-15-2026,MANDI016,Maize,HD-2967,20.45,137.0
ARR0017406,2026-06-08,MANDI033,Rice,,,77.0
ARR0012792,24/08/2026,MANDI045,Cotton,,172.09,39.0
ARR0014399,20.04.2026,MANDI012,Rice,,73.44,104.0
ARR0017440,02-03-2026,MANDI032,Mustard,Hybrid,42.65,43.0
ARR0002423,2026-08-13,MANDI028,Maize,HD-2967,157.2,
ARR0002710,04-20-2026,MANDI057,Cotton,Premium,-320.96,117.0
ARR0017095,2026/09/06,MANDI053,Maize,PBW-343,222.67,91.0
ARR0002733,2026-02-13,MANDI032,Wheat,Hybrid,346.15000000000003,84.0
ARR0000081,28-Jan-2026,MANDI028,Mustard,Premium,30.73,
ARR0004218,16-May-2026,MANDI005,Cotton,,350.04,
ARR0004243,02-Aug-2026,MANDI024,Cotton,Local,329.62,82.0
ARR0003812,05/01/2026,MANDI040,Mustard,Premium,252.75,138.0
ARR0003961,14.08.2026,MANDI042,Wheat,Hybrid,31.46,5.0
ARR0016713,21.07.2026,MANDI018,Mustard,Hybrid,191.27,28.0
ARR0008149,20.03.2026,MANDI038,Mustard,Local,,78.0
ARR0023477,02-Jul-2026,MANDI040,Mustard,Premium,209.89,27.0
ARR0001360,15-Aug-2026,MANDI008,Rice,,207.4,121.0
ARR0012932,2026-02-12,MANDI015,Mustard,HD-2967,431.07,20.0
ARR0007715,02-Aug-2026,MANDI041,Wheat,Premium,,37.0
ARR0009841,2026-03-21,MANDI039,Wheat,HD-2967,477.25,15.0
ARR0024366,26/02/2026,MANDI049,Sugarcane,Local,16.38,13.0
ARR0022077,13.02.2026,MANDI056,Sugarcane,Local,176.7,
ARR0014107,06-24-2026,MANDI006,Maize,,479.94,87.0
ARR0002163,28.05.2026,MANDI040,Mustard,PBW-343,,
ARR0000880,21.01.2026,MANDI036,Rice,Premium,262.97,6.0
ARR0001579,12/06/2026,MANDI015,Cotton,Local,,105.0
ARR0017965,2026-06-02,MANDI030,Mustard,PBW-343,-412.8,27.0
ARR0007574,2026/07/04,MANDI007,Sugarcane,Hybrid,172.64,66.0
ARR0001510,05-27-2026,MANDI018,Wheat,Premium,,38.0
ARR0022469,07-02-2026,MANDI037,Mustard,Premium,418.48,56.0
ARR0024130,2026-01-22,MANDI032,Cotton,Local,,37.0
ARR0022246,2026-01-04,MANDI048,Mustard,Pusa-1121,,37.0
ARR0006254,27/02/2026,MANDI040,Rice,Hybrid,280.81,14.0
ARR0012781,2026/06/17,MANDI041,Maize,Premium,157.92,136.0
ARR0004113,2026/02/24,MANDI013,Wheat,Pusa-1121,247.12,141.0
ARR0000383,06/07/2026,MANDI022,Maize,HD-2967,,47.0
ARR0013943,07.09.2026,MANDI002,Cotton,HD-2967,,14.0
ARR0001846,2026-08-16,MANDI018,Rice,Premium,450.39,
ARR0016753,2026-08-27,MANDI028,Rice,Premium,,129.0
ARR0024271,02-17-2026,MANDI032,Sugarcane,,289.71,35.0
ARR0012244,12.01.2026,MANDI021,Maize,HD-2967,105.42,46.0
ARR0012400,2026-02-02,MANDI018,Cotton,Local,,13.0
ARR0016075,15/07/2026,MANDI051,Wheat,Hybrid,284.61,119.0
,2026-06-08,MANDI055,Sugarcane,,,58.0
ARR0004569,25-Feb-2026,MANDI027,Wheat,HD-2967,204.55,122.0
ARR0016119,10-May-2026,MANDI051,Cotton,Premium,443.68,10.0
ARR0006964,01-02-2026,MANDI011,Cotton,Pusa-1121,,110.0
ARR0011227,11/07/2026,MANDI037,Wheat,Local,,115.0
ARR0017042,2026-07-29,MANDI045,Mustard,Premium,,72.0
ARR0012935,28/05/2026,MANDI001,Wheat,PBW-343,420.44,
ARR0017446,18/02/2026,MANDI012,Rice,Pusa-1121,423.31,115.0
ARR0013770,20.05.2026,MANDI043,Rice,HD-2967,289.7,113.0
ARR0015701,2026/04/10,MANDI006,Mustard,Premium,77.13,122.0
ARR0019763,13.06.2026,MANDI004,Maize,Local,221.77,
ARR0024809,03-May-2026,MANDI012,Cotton,HD-2967,197.09,13.0
ARR0013493,07-Feb-2026,MANDI021,Mustard,Pusa-1121,90.55,83.0
ARR0012003,15.07.2026,MANDI041,Mustard,Premium,,8.0
ARR0004333,2026/06/08,MANDI026,Cotton,Premium,,47.0
ARR0018160,2026-02-18,MANDI020,Mustard,Local,127.37,60.0
ARR0005280,11/04/2026,MANDI029,Sugarcane,Local,,22.0
ARR0021559,03-28-2026,MANDI020,Mustard,,240.02,56.0
ARR0011679,03-15-2026,MANDI027,Maize,,344.87,120.0
ARR0019937,23.01.2026,MANDI041,Maize,Pusa-1121,252.46,46.0
ARR0017165,2026/02/18,MANDI043,Rice,HD-2967,,55.0
ARR0009435,23-Jul-2026,MANDI012,Wheat,,284.86,
ARR0003615,18/01/2026,MANDI027,Wheat,Premium,,40.0
ARR0012986,2026-07-01,MANDI012,Mustard,Pusa-1121,152.11,
ARR0002109,2026-03-04,MANDI041,Rice,Premium,190.77,61.0
ARR0014410,03-16-2026,MANDI054,Cotton,HD-2967,337.21,96.0
ARR0017776,08-10-2026,MANDI012,Sugarcane,Pusa-1121,268.99,106.0
ARR0010779,10/01/2026,MANDI007,Rice,Premium,85.28999999999999,67.0
ARR0007774,18-Jan-2026,MANDI016,Wheat,,96.04,37.0
ARR0021624,15/03/2026,MANDI007,Cotton,Local,468.55,
ARR0022440,11.02.2026,MANDI008,Maize,Hybrid,,
ARR0012889,22-Mar-2026,MANDI016,Rice,Premium,,
ARR0005324,10-Jan-2026,MANDI021,Sugarcane,PBW-343,74.69,146.0
ARR0011352,08.01.2026,MANDI015,Cotton,Premium,319.96,98.0
ARR0004184,01-17-2026,MANDI032,Sugarcane,,466.28,136.0
ARR0023355,02/07/2026,MANDI044,Wheat,Hybrid,446.65,83.0
ARR0023917,2026-04-15,MANDI008,Mustard,PBW-343,,72.0
ARR0024199,2026/08/13,MANDI011,Sugarcane,PBW-343,,
ARR0019336,2026-07-09,MANDI018,Wheat,Local,299.40000000000003,122.0
ARR0000637,03-21-2026,MANDI021,Rice,Local,-192.92,
ARR0008984,2026-08-19,MANDI006,Sugarcane,HD-2967,199.4,33.0
ARR0004513,12.07.2026,MANDI038,Cotton,Pusa-1121,289.06,148.0
ARR0001194,01-17-2026,MANDI035,Sugarcane,,-459.97,40.0
ARR0000046,11-Jun-2026,MANDI035,Sugarcane,HD-2967,140.91,93.0
ARR0022779,2026/06/25,MANDI034,Sugarcane,Hybrid,,79.0
ARR0018852,04-19-2026,MANDI010,Rice,PBW-343,471.55,102.0
ARR0013867,02/09/2026,MANDI034,Rice,PBW-343,-131.94,9.0
ARR0006787,25.02.2026,MANDI044,Sugarcane,Premium,432.46,136.0
ARR0002964,2026-08-20,MANDI026,Cotton,Pusa-1121,-3.7996,148.0
ARR0009777,2026/02/11,MANDI033,Maize,HD-2967,,109.0
ARR0021333,06-04-2026,MANDI009,Rice,PBW-343,94.87,51.0
ARR0004516,01-14-2026,MANDI013,Sugarcane,Premium,389.84,73.0
ARR0009582,05-Jan-2026,MANDI032,Cotton,,270.86,23.0
ARR0014268,2026-08-02,MANDI020,Wheat,Premium,47.47,79.0
ARR0023672,19-Jul-2026,MANDI017,Mustard,PBW-343,,75.0
ARR0001976,2026-08-12,MANDI015,Sugarcane,HD-2967,,
ARR0020861,01-Sep-2026,MANDI035,Rice,Premium,251.6,29.0
ARR0023937,06-13-2026,MANDI030,Sugarcane,Hybrid,-493.24,93.0
ARR0012604,23-Jul-2026,MANDI011,Wheat,PBW-343,431.42,65.0
ARR0011907,2026/07/02,MANDI050,Cotton,PBW-343,,97.0
ARR0006890,26/07/2026,MANDI033,Mustard,HD-2967,473.0,49.0
ARR0021033,19/08/2026,MANDI020,Wheat,Premium,41.9,57.0
ARR0023153,10/04/2026,MANDI019,Maize,,233.67,
ARR0020691,2026/02/04,MANDI021,Mustard,HD-2967,485.23,121.0
ARR0019818,03-29-2026,MANDI051,Mustard,Pusa-1121,,82.0
ARR0014913,13/08/2026,MANDI053,Sugarcane,,102.64,71.0
ARR0017456,07-Jan-2026,MANDI039,Wheat,Hybrid,,118.0
ARR0000433,02/07/2026,MANDI013,Wheat,Local,350.36,140.0
ARR0005168,12.02.2026,MANDI019,Maize,Premium,467.4,99.0
ARR0024326,26.06.2026,MANDI044,Mustard,Pusa-1121,,96.0
ARR0001833,06-30-2026,MANDI015,Maize,,329.11,144.0
ARR0015931,2026-03-17,MANDI045,Cotton,,296.94,140.0
ARR0021796,2026/01/25,MANDI027,Cotton,Premium,,89.0
ARR0020872,16/02/2026,MANDI054,Wheat,HD-2967,204.82,52.0
ARR0010265,2026-02-10,MANDI035,Sugarcane,Pusa-1121,150.43,
ARR0000038,06-06-2026,MANDI041,Sugarcane,Local,274.59000000000003,
ARR0014575,2026/03/23,MANDI033,Wheat,,101.05,65.0
ARR0016666,15/02/2026,MANDI012,Cotton,Pusa-1121,,56.0
ARR0022836,06-22-2026,MANDI027,Maize,Hybrid,114.02,127.0
ARR0017050,2026-06-22,MANDI035,Maize,HD-2967,192.07,66.0
ARR0004594,10-Aug-2026,MANDI024,Maize,Pusa-1121,,123.0
ARR0000714,21/06/2026,MANDI022,Sugarcane,Local,63.51,127.0
ARR0000560,14/04/2026,MANDI043,Maize,Hybrid,326.56,84.0
ARR0013255,17-Jul-2026,MANDI001,Sugarcane,,216.39,24.0
ARR0019122,28/03/2026,MANDI050,Rice,Premium,-2.7829,116.0
ARR0002336,21.05.2026,MANDI018,Maize,Pusa-1121,225.84,
ARR0013092,2026-04-11,MANDI043,Sugarcane,Premium,396.5,50.0
ARR0004538,03-24-2026,MANDI024,Maize,Premium,302.08,132.0
ARR0012613,2026/08/18,MANDI021,Rice,Premium,,89.0
ARR0021255,26.05.2026,MANDI038,Maize,,127.76,53.0
ARR0006132,16-Mar-2026,MANDI036,Maize,PBW-343,27.59,65.0
ARR0007003,10.04.2026,MANDI036,Mustard,Hybrid,351.13,
ARR0013093,2026/08/16,MANDI015,Sugarcane,Local,357.59000000000003,79.0
ARR0020398,2026-03-30,MANDI013,Sugarcane,Premium,364.81,128.0
ARR0010438,2026-02-09,MANDI056,Wheat,HD-2967,152.0,83.0
ARR0016671,14/01/2026,MANDI044,Maize,Local,455.94,91.0
ARR0007433,2026/04/12,MANDI022,Rice,Pusa-1121,472.99,113.0
ARR0013018,22-Feb-2026,MANDI053,Sugarcane,PBW-343,354.33,106.0
ARR0013880,2026-01-30,MANDI041,Mustard,Premium,217.09,12.0
ARR0003748,2026-07-09,MANDI057,Wheat,,55.34,62.0
ARR0011601,16.01.2026,MANDI033,Wheat,Local,16.8,18.0
ARR0001598,06-25-2026,MANDI013,Sugarcane,Pusa-1121,220.69,96.0
ARR0024267,2026/02/28,MANDI035,Rice,,319.86,26.0
ARR0024402,07/07/2026,MANDI013,Cotton,Hybrid,55.09,112.0
ARR0014642,09/02/2026,MANDI033,Maize,Premium,359.72,95.0
ARR0016584,2026/07/28,MANDI018,Mustard,PBW-343,248.45,48.0
ARR0014081,2026/02/15,MANDI005,Rice,HD-2967,82.32000000000001,75.0
ARR0009373,03-27-2026,MANDI044,Rice,Hybrid,159.43,9.0
ARR0012751,02-13-2026,MANDI054,Sugarcane,Hybrid,371.68,62.0
ARR0004303,2026-09-06,MANDI050,Mustard,Hybrid,,124.0
ARR0003007,07.03.2026,MANDI021,Sugarcane,,,57.0
ARR0021018,24-Jul-2026,MANDI008,Mustard,,,97.0
ARR0013286,06-07-2026,MANDI001,Sugarcane,Pusa-1121,66.63,34.0
ARR0024614,26.06.2026,MANDI035,Sugarcane,Local,23.92,
ARR0007524,08-Jun-2026,MANDI010,Maize,PBW-343,,140.0
ARR0005831,2026/08/19,MANDI027,Sugarcane,Hybrid,42.95,98.0
ARR0024513,10-Feb-2026,MANDI018,Maize,HD-2967,76.27,150.0
ARR0018424,18.02.2026,MANDI052,Maize,Pusa-1121,87.19,46.0
ARR0001560,09-May-2026,MANDI029,Wheat,Pusa-1121,44.17,
ARR0013314,08-10-2026,MANDI057,Cotton,PBW-343,482.1,47.0
ARR0013529,2026/07/15,MANDI021,Wheat,Local,27.61,84.0
ARR0016311,30.05.2026,MANDI005,Mustard,Local,323.48,34.0
ARR0024853,2026/02/03,MANDI012,Rice,Pusa-1121,27.97,37.0
ARR0019795,30.01.2026,MANDI052,Mustard,Hybrid,,26.0
ARR0002108,2026-07-27,MANDI035,Maize,PBW-343,,8.0
ARR0023576,01-Jan-2026,MANDI053,Maize,Hybrid,347.38,86.0
ARR0023182,29.06.2026,MANDI018,Sugarcane,HD-2967,179.84000000000003,134.0
ARR0011879,2026-03-12,MANDI027,Rice,PBW-343,112.25,126.0
ARR0006391,28/03/2026,MANDI015,Rice,,,98.0
ARR0010448,2026/06/28,MANDI008,Mustard,Pusa-1121,143.8,82.0
ARR0012562,18-Aug-2026,MANDI048,Sugarcane,PBW-343,113.48,54.0
ARR0015864,06.07.2026,MANDI050,Cotton,Premium,98.59,28.0
ARR0019031,26.02.2026,MANDI050,Cotton,Premium,291.93,70.0
ARR0013937,2026-06-09,MANDI054,Sugarcane,HD-2967,305.91,81.0
ARR0007940,28.08.2026,MANDI019,Sugarcane,Premium,23.81,94.0
ARR0016106,2026/04/09,MANDI041,Cotton,Local,,139.0
ARR0016746,03-17-2026,MANDI042,Mustard,Pusa-1121,,90.0
ARR0013533,26/01/2026,MANDI020,Cotton,PBW-343,,94.0
ARR0008028,2026-04-18,MANDI019,Rice,PBW-343,447.03,20.0
ARR0016582,02-Apr-2026,MANDI023,Rice,HD-2967,,
ARR0018984,03/01/2026,MANDI041,Mustard,Local,234.01,88.0
ARR0009229,28/05/2026,MANDI039,Cotton,Hybrid,,50.0
ARR0011886,08-30-2026,MANDI052,Maize,Local,123.1,
ARR0000761,01-03-2026,MANDI026,Mustard,Hybrid,107.25,127.0
ARR0000987,19/03/2026,MANDI038,Rice,HD-2967,73.65,122.0
ARR0012615,07.04.2026,MANDI025,Wheat,Hybrid,34.48,119.0
ARR0016745,05-Sep-2026,MANDI041,Wheat,,378.54,146.0
ARR0000325,27-Jan-2026,MANDI007,Wheat,PBW-343,106.73,
ARR0022561,2026-06-08,MANDI030,Maize,Local,409.55,111.0
ARR0010246,10-Jun-2026,MANDI048,Mustard,Pusa-1121,346.93,67.0
ARR0011736,2026/01/30,MANDI030,Wheat,HD-2967,484.21,
ARR0013031,2026-06-02,MANDI040,Sugarcane,Local,155.96,139.0
ARR0001786,25.02.2026,MANDI017,Wheat,HD-2967,24.52,
ARR0004383,2026-04-22,MANDI049,Rice,,394.26,134.0
ARR0009477,01/08/2026,MANDI057,Cotton,,,114.0
ARR0019948,20/03/2026,MANDI026,Maize,Premium,,80.0
ARR0012647,07/09/2026,MANDI048,Wheat,HD-2967,,18.0
ARR0015322,2026-05-05,MANDI042,Rice,Pusa-1121,88.44,93.0
ARR0015699,2026-02-05,MANDI015,Cotton,Premium,,96.0
ARR0013426,07.06.2026,MANDI013,Maize,,418.35,
ARR0016974,19.07.2026,MANDI045,Wheat,,,55.0
ARR0015013,03-Aug-2026,MANDI054,Maize,Hybrid,171.32,45.0
ARR0015235,2026-08-06,MANDI027,Sugarcane,HD-2967,-2.7274000000000003,130.0
ARR0007408,16.07.2026,MANDI014,Rice,Premium,287.77,37.0
ARR0012545,2026-04-01,MANDI030,Mustard,Hybrid,212.22,81.0
ARR0007314,17/03/2026,MANDI050,Sugarcane,HD-2967,334.83,92.0
ARR0002649,04-Feb-2026,MANDI043,Sugarcane,Pusa-1121,451.58,
ARR0002587,2026-08-27,MANDI012,Sugarcane,Hybrid,-307.27,42.0
ARR0014329,2026/06/03,MANDI017,Rice,Local,-450.03,96.0
ARR0011010,26-Mar-2026,MANDI044,Rice,Premium,53.08,134.0
ARR0003183,04/09/2026,MANDI056,Rice,Pusa-1121,,129.0
ARR0011673,2026/07/20,MANDI001,Sugarcane,HD-2967,58.06,124.0
ARR0004804,2026/01/22,MANDI042,Sugarcane,Hybrid,265.0,47.0
ARR0004219,2026-03-02,MANDI018,Sugarcane,Local,-354.17,7.0
ARR0005693,2026-07-06,MANDI041,Maize,,250.27,149.0
ARR0024735,13.06.2026,MANDI022,Wheat,Hybrid,229.58,91.0
ARR0012780,2026/03/20,MANDI028,Cotton,Hybrid,,147.0
ARR0009372,11/03/2026,MANDI002,Wheat,Premium,,136.0
ARR0013592,17/06/2026,MANDI033,Maize,Pusa-1121,-277.51,88.0
ARR0007379,06-24-2026,MANDI001,Maize,,269.05,31.0
ARR0001755,2026-08-01,MANDI028,Cotton,HD-2967,350.28,111.0
ARR0023302,02-20-2026,MANDI054,Cotton,HD-2967,61.49,54.0
ARR0010539,2026-06-01,MANDI009,Cotton,Pusa-1121,,104.0
ARR0005373,2026/05/16,MANDI045,Wheat,Premium,476.33,125.0
ARR0015546,12/07/2026,MANDI016,Sugarcane,PBW-343,,141.0
ARR0019017,2026-08-16,MANDI051,Wheat,Premium,162.97,125.0
ARR0001614,2026/06/05,MANDI048,Wheat,HD-2967,259.27,
ARR0005830,01-11-2026,MANDI025,Rice,PBW-343,495.45,115.0
ARR0017350,05-02-2026,MANDI044,Cotton,Local,337.18,
